SID,科目コード,評点,主担当
000961,00620161519182,74,0115
000791,00620161519182,87,0115
000601,00620161519182,84,0115
000188,00620161519182,73,0115
000835,00620161519182,88,0115
000176,00620161519182,79,0115
001257,00620161519182,81,0115
000347,00620161519182,75,0115
000705,00620161519182,80,0115
001190,00620161519182,77,0115
001126,00620161519182,64,0115
001106,00620161519182,78,0115
000886,00620161519182,73,0115
000685,00620161519182,76,0115
000663,00620161519182,84,0115
000124,00620161519182,72,0115
001422,00620161519182,88,0115
000795,00620161519182,75,0115
001074,00620161519182,88,0115
000467,00620161519182,75,0115
000179,00620161519182,78,0115
000430,00620161519182,80,0115
001426,00620161519182,79,0115
001355,00620161519182,78,0115
000644,00620161519182,78,0115
000031,00620161519182,75,0115
001237,00620161519182,72,0115
001373,00620161519182,83,0115
000361,00620161519182,86,0115
000641,00620161519182,83,0115
000470,00620161519182,68,0115
000073,00620161519182,76,0115
000403,00620161519182,68,0115
001130,00620161519182,84,0115
001176,00620161519182,86,0115
000431,00620161519182,64,0115
000045,00620161519182,75,0115
001172,00620161519182,73,0115
000866,00620161519182,82,0115
001119,00620161519182,80,0115
000807,00620161519182,84,0115
001430,00620161519182,87,0115
000660,00620161519182,87,0115
001269,00620161519182,75,0115
001345,00620161519182,82,0115
000932,00620161519182,74,0115
000353,00620161519182,74,0115
000733,00620161519182,60,0115
000618,00620161519182,80,0115
000206,00620161519182,82,0115
001225,00620161519182,83,0115
001401,00620161519182,72,0115
001146,00620161519182,78,0115
000743,00620161519182,79,0115
000297,00620161519182,90,0115
000662,00620161519182,70,0115
001045,00620161519182,82,0115
000562,00620161519182,78,0115
001209,00620161519182,89,0115
001061,00620161519182,73,0115
000777,00620161519182,83,0115
001186,00620161519182,67,0115
001169,00620161519182,84,0115
000933,00620161519182,68,0115
000622,00620161519182,85,0115
000802,00620161519182,71,0115
001153,00620161519182,75,0115
000078,00620161519182,79,0115
000525,00620161519182,91,0115
000880,00620161519182,78,0115
000023,00420171562819,77,0025
000911,00420171562819,81,0025
001435,00420171562819,91,0025
000222,00420171562819,82,0025
000712,00420171562819,71,0025
001112,00420171562819,94,0025
000702,00420171562819,81,0025
001100,00420171562819,80,0025
001410,00420171562819,81,0025
000346,00420171562819,77,0025
000574,00420171562819,85,0025
001296,00420171562819,74,0025
000087,00420171562819,81,0025
000619,00420171562819,77,0025
000454,00420171562819,78,0025
001446,00420171562819,72,0025
001070,00420171562819,69,0025
000810,00420171562819,75,0025
001196,00420171562819,75,0025
000518,00420171562819,69,0025
000233,00420171562819,73,0025
000768,00420171562819,65,0025
000750,00420171562819,86,0025
000637,00420171562819,86,0025
001295,00420171562819,85,0025
001093,00420171562819,84,0025
000771,00420171562819,77,0025
001360,00420171562819,78,0025
001400,00420171562819,79,0025
001091,00420171562819,89,0025
001258,00420171562819,78,0025
000988,00420171562819,67,0025
001105,00420171562819,74,0025
000508,00420171562819,82,0025
000165,00420171562819,73,0025
000303,00420171562819,74,0025
001284,00420171562819,64,0025
000495,00420171562819,66,0025
000423,00420171562819,75,0025
000160,00420171562819,68,0025
001138,00420171562819,94,0025
000044,00420171562819,80,0025
000294,00420171562819,83,0025
000795,00420171562819,84,0025
000153,00420171562819,69,0025
000739,00420171562819,77,0025
001071,00420171562819,81,0025
001241,00420171562819,75,0025
000903,00420171562819,77,0025
001449,00420171562819,78,0025
000154,00420171562819,96,0025
000968,00420171562819,88,0025
001388,00420171562819,85,0025
001197,00420171562819,74,0025
001264,00420171562819,77,0025
001305,00420171562819,79,0025
000543,00420171562819,74,0025
001012,00420171562819,76,0025
000579,00420171562819,84,0025
000081,00420171562819,70,0025
000753,00420171562819,79,0025
001299,00420171562819,70,0025
001289,00420171562819,70,0025
000856,00420171562819,88,0025
001444,00420171562819,70,0025
000989,00420171562819,72,0025
000422,00420171562819,67,0025
000657,00420171562819,80,0025
000158,00420171562819,95,0025
000499,00420171562819,83,0025
000027,00420171562819,80,0025
000623,00420171562819,80,0025
000444,00420171562819,72,0025
000532,00420171562819,69,0025
001407,00420171562819,68,0025
000943,00420171562819,74,0025
001354,00420171562819,80,0025
000415,00420171562819,90,0025
000777,00420171562819,82,0025
000857,00420171562819,83,0025
000445,00420171562819,75,0025
000055,00420171562819,74,0025
000786,00420171562819,79,0025
000189,00420171562819,76,0025
001433,00420171562819,80,0025
000529,00420171562819,76,0025
001033,00420171562819,82,0025
000262,00420171562819,82,0025
000025,00420171562819,83,0025
000914,00420171562819,80,0025
001005,00420171562819,84,0025
001051,00420171562819,76,0025
000293,00420171562819,79,0025
001186,00420171562819,70,0025
001267,00420171562819,86,0025
001262,00420171562819,76,0025
000945,00420171562819,79,0025
000808,00420171562819,85,0025
000259,00420171562819,81,0025
000964,00420171562819,75,0025
000778,00420171562819,82,0025
000367,00420171562819,70,0025
000749,00420171562819,71,0025
000494,00420171562819,74,0025
000664,00420171562819,70,0025
000845,00420171562819,76,0025
000134,00420171562819,75,0025
001437,00420171562819,77,0025
000182,00420171562819,81,0025
000256,00420171562819,87,0025
000406,00420171562819,80,0025
001374,00420171562819,85,0025
001384,00420171562819,93,0025
000236,00420171562819,84,0025
001298,00420171562819,82,0025
000047,00420171562819,76,0025
000473,00420171562819,81,0025
000842,00420171562819,67,0025
000200,00420171562819,78,0025
000720,00420171562819,66,0025
000959,00420171562819,81,0025
000974,00420171562819,72,0025
000391,00420171562819,72,0025
000311,00420171562819,73,0025
000915,00420171562819,74,0025
000425,00420171562819,78,0025
000526,00420171562819,80,0025
001287,00420171562819,82,0025
001280,00420171562819,81,0025
001127,00420171562819,95,0025
000094,00420171562819,81,0025
000991,00420171562819,71,0025
000414,00420171562819,80,0025
001158,00420171562819,92,0025
000759,00420171562819,80,0025
000101,00420171562819,81,0025
001230,00420171562819,74,0025
001291,00420171562819,79,0025
000238,00420171562819,70,0025
001203,00420171562819,85,0025
000710,00420171562819,76,0025
000933,00420171562819,77,0025
001385,00420171562819,78,0025
000037,00420171562819,66,0025
001334,00420171562819,77,0025
001387,00420171562819,75,0025
000692,00420171562819,73,0025
000922,00420171562819,70,0025
000193,00420171562819,77,0025
000477,00420171562819,78,0025
000600,00420171562819,74,0025
000230,00420171562819,62,0025
001042,00420171562819,78,0025
001352,00420171562819,75,0025
000617,00420171562819,82,0025
001000,00420171562819,76,0025
000622,00420171562819,84,0025
000433,00420171562819,78,0025
000892,00420171562819,83,0025
000828,00420171562819,67,0025
001348,00420171562819,77,0025
000066,00420171562819,86,0025
001122,00420171562819,77,0025
000911,00820181430017,84,0337
000184,00820181430017,76,0337
000315,00820181430017,76,0337
000307,00820181430017,79,0337
001435,00820181430017,87,0337
000747,00820181430017,73,0337
000614,00820181430017,80,0337
001048,00820181430017,93,0337
000832,00820181430017,73,0337
000363,00820181430017,74,0337
000869,00820181430017,77,0337
000012,00820181430017,76,0337
000844,00820181430017,78,0337
000718,00820181430017,74,0337
000655,00820181430017,83,0337
000152,00820181430017,78,0337
001029,00820181430017,70,0337
001210,00820181430017,70,0337
001375,00820181430017,84,0337
001170,00820181430017,82,0337
000144,00820181430017,80,0337
000789,00820181430017,84,0337
000537,00820181430017,75,0337
000772,00820181430017,63,0337
000119,00820181430017,81,0337
000696,00820181430017,86,0337
000840,00820181430017,76,0337
000583,00820181430017,81,0337
000855,00820181430017,70,0337
000479,00820181430017,81,0337
000780,00820181430017,81,0337
000730,00820181430017,86,0337
000157,00820181430017,78,0337
000719,00820181430017,71,0337
000277,00820181430017,78,0337
000215,00820181430017,68,0337
000723,00820181430017,61,0337
001270,00820181430017,89,0337
000522,00820181430017,84,0337
001232,00820181430017,75,0337
001195,00820181430017,71,0337
000941,00820181430017,72,0337
000731,00820181430017,78,0337
001364,00820181430017,96,0337
000348,00820181430017,85,0337
000815,00820181430017,75,0337
000930,00820181430017,74,0337
000824,00820181430017,68,0337
000457,00820181430017,83,0337
000358,00820181430017,84,0337
001220,00820181430017,86,0337
000535,00820181430017,87,0337
000850,00820181430017,68,0337
001128,00820181430017,68,0337
001273,00820181430017,76,0337
000398,00820181430017,69,0337
001293,00820181430017,75,0337
001346,00820181430017,84,0337
000512,00820181430017,72,0337
001242,00820181430017,83,0337
001205,00820181430017,76,0337
000899,00820181430017,75,0337
000907,00820181430017,70,0337
000062,00820181430017,91,0337
001183,00820181430017,85,0337
000455,00820181430017,69,0337
001246,00820181430017,66,0337
000728,00820181430017,82,0337
001046,00820181430017,83,0337
001446,00820181430017,72,0337
001358,00820181430017,75,0337
000765,00820181430017,71,0337
000268,00820181430017,80,0337
001160,00820181430017,81,0337
001419,00820181430017,82,0337
001023,00820181430017,75,0337
000336,00820181430017,88,0337
000901,00820181430017,82,0337
001087,00820181430017,65,0337
000050,00820181430017,78,0337
001196,00820181430017,82,0337
000570,00820181430017,78,0337
001063,00820181430017,73,0337
000136,00820181430017,80,0337
001255,00820181430017,75,0337
001344,00820181430017,83,0337
001144,00820181430017,74,0337
000447,00820181430017,83,0337
000443,00820181430017,79,0337
001227,00820181430017,74,0337
001079,00820181430017,81,0337
000938,00820181430017,84,0337
000096,00820181430017,87,0337
001234,00820181430017,77,0337
000130,00820181430017,82,0337
000937,00820181430017,75,0337
000746,00820181430017,80,0337
000510,00820181430017,83,0337
000958,00820181430017,77,0337
001382,00820181430017,88,0337
000008,00820181430017,77,0337
001181,00820181430017,74,0337
000369,00820181430017,77,0337
000602,00820181430017,91,0337
000432,00820181430017,78,0337
000389,00820181430017,65,0337
001431,00820181430017,82,0337
001120,00820181430017,76,0337
000359,00820181430017,90,0337
000750,00820181430017,89,0337
000007,00820181430017,80,0337
001315,00820181430017,82,0337
000563,00820181430017,73,0337
000504,00820181430017,71,0337
001295,00820181430017,75,0337
000249,00820181430017,89,0337
001233,00820181430017,64,0337
000818,00820181430017,87,0337
000688,00820181430017,69,0337
000592,00820181430017,75,0337
001093,00820181430017,78,0337
000243,00820181430017,85,0337
000108,00820181430017,78,0337
000278,00820181430017,75,0337
001400,00820181430017,74,0337
000223,00820181430017,70,0337
000530,00820181430017,68,0337
001191,00820181430017,84,0337
001143,00820181430017,81,0337
000048,00820181430017,89,0337
000496,00820181430017,82,0337
001014,00820181430017,63,0337
000801,00820181430017,83,0337
001322,00820181430017,75,0337
000400,00820181430017,75,0337
000419,00820181430017,78,0337
001275,00820181430017,83,0337
000482,00820181430017,72,0337
001361,00820181430017,78,0337
000661,00820181430017,75,0337
001428,00820181430017,79,0337
001136,00820181430017,72,0337
000626,00820181430017,79,0337
001259,00820181430017,80,0337
000429,00820181430017,81,0337
000002,00820181430017,75,0337
000831,00820181430017,69,0337
001228,00820181430017,83,0337
000740,00820181430017,78,0337
001182,00820181430017,93,0337
000287,00820181430017,80,0337
000721,00820181430017,76,0337
000928,00820181430017,66,0337
000241,00820181430017,68,0337
000812,00820181430017,82,0337
001069,00820181430017,88,0337
000846,00820181430017,68,0337
000405,00820181430017,88,0337
001325,00820181430017,84,0337
000395,00820181430017,79,0337
000159,00820181430017,79,0337
000584,00820181430017,83,0337
000882,00820181430017,80,0337
000546,00820181430017,63,0337
000418,00820181430017,88,0337
000576,00820181430017,66,0337
001037,00820181430017,75,0337
001261,00820181430017,78,0337
001330,00820181430017,69,0337
000199,00820181430017,82,0337
000458,00820181430017,71,0337
001064,00820181430017,71,0337
000294,00820181430017,89,0337
000652,00820181430017,72,0337
001034,00820181430017,74,0337
001080,00820181430017,69,0337
000624,00820181430017,74,0337
001150,00820181430017,72,0337
000105,00820181430017,84,0337
000835,00820181430017,90,0337
000705,00820181430017,75,0337
001126,00820181430017,66,0337
000598,00820181430017,80,0337
000124,00820181430017,74,0337
001422,00820181430017,79,0337
000790,00820181430017,74,0337
001167,00820181430017,84,0337
000031,00820181430017,75,0337
001386,00820181430017,69,0337
001176,00820181430017,82,0337
000431,00820181430017,65,0337
000639,00820181430017,74,0337
001119,00820181430017,72,0337
001430,00820181430017,88,0337
000353,00820181430017,70,0337
000733,00820181430017,67,0337
001211,00820181430017,73,0337
000475,00820181430017,73,0337
001297,00820181430017,72,0337
001388,00820181430017,86,0337
001264,00820181430017,82,0337
000579,00820181430017,81,0337
000081,00820181430017,64,0337
000057,00820181430017,81,0337
000158,00820181430017,96,0337
000444,00820181430017,74,0337
000532,00820181430017,72,0337
001407,00820181430017,67,0337
000777,00820181430017,78,0337
000462,00820181430017,76,0337
000675,00820181430017,72,0337
000666,00820181430017,91,0337
000259,00820181430017,89,0337
000778,00820181430017,77,0337
000367,00820181430017,66,0337
000664,00820181430017,83,0337
001301,00820181430017,80,0337
000256,00820181430017,84,0337
000673,00820181430017,84,0337
000830,00820181430017,66,0337
001367,00820181430017,73,0337
